지역명,날짜,매매지수
포천시,2024-03-25 00:00:52,93.3819837644
여주시,2024-03-25 00:00:52,100.0364684384
연천군,2024-03-25 00:00:52,103.365171506
가평군,2024-03-25 00:00:52,97.3043753456
양평군,2024-03-25 00:00:52,94.9119154558
청주시 상당구,2024-03-25 00:00:52,96.1649135896
청주시 서원구,2024-03-25 00:00:52,93.9487520183
청주시 흥덕구,2024-03-25 00:00:52,93.9770599351
청주시 청원구,2024-03-25 00:00:52,97.5250422411
충주시,2024-03-25 00:00:52,99.2459308309
제천시,2024-03-25 00:00:52,102.8545734377
보은군,2024-03-25 00:00:52,103.660542563
옥천군,2024-03-25 00:00:52,109.1790951578
영동군,2024-03-25 00:00:52,101.7374853909
증평군,2024-03-25 00:00:52,144.1845105211
진천군,2024-03-25 00:00:52,94.1389460356
괴산군,2024-03-25 00:00:52,102.5246913146
음성군,2024-03-25 00:00:52,99.3567719684
단양군,2024-03-25 00:00:52,107.296254793
천안시 동남구,2024-03-25 00:00:52,94.1341688579
천안시 서북구,2024-03-25 00:00:52,93.4635251507
공주시,2024-03-25 00:00:52,95.5991900356
보령시,2024-03-25 00:00:52,103.151890074
아산시,2024-03-25 00:00:52,92.8714487087
서산시,2024-03-25 00:00:52,98.0257985406
논산시,2024-03-25 00:00:52,108.2921573361
계룡시,2024-03-25 00:00:52,84.0455667636
당진시,2024-03-25 00:00:52,93.1312416569
금산군,2024-03-25 00:00:52,93.1118457563
부여군,2024-03-25 00:00:52,110.6290687073
서천군,2024-03-25 00:00:52,99.0725666789
청양군,2024-03-25 00:00:52,100.446414
홍성군,2024-03-25 00:00:52,85.6555508913
예산군,2024-03-25 00:00:52,101.9180668364
태안군,2024-03-25 00:00:52,105.3374639887
목포시,2024-03-25 00:00:52,100.0546030744
여수시,2024-03-25 00:00:52,89.592253983
순천시,2024-03-25 00:00:52,93.1048667549
나주시,2024-03-25 00:00:52,89.1359481203
광양시,2024-03-25 00:00:52,90.6928581254
담양군,2024-03-25 00:00:52,101.6440451042
곡성군,2024-03-25 00:00:52,95.0766494282
구례군,2024-03-25 00:00:52,94.0787074437
고흥군,2024-03-25 00:00:52,105.7870850828
보성군,2024-03-25 00:00:52,113.6530245229
화순군,2024-03-25 00:00:52,105.7555519423
장흥군,2024-03-25 00:00:52,102.0607560139
강진군,2024-03-25 00:00:52,104.6584162581
해남군,2024-03-25 00:00:52,110.7675710386
영암군,2024-03-25 00:00:52,98.5157135388
무안군,2024-03-25 00:00:52,94.358438426
함평군,2024-03-25 00:00:52,100.8521368996
영광군,2024-03-25 00:00:52,100.7960454168
장성군,2024-03-25 00:00:52,103.1021733914
완도군,2024-03-25 00:00:52,106.0202537043
진도군,2024-03-25 00:00:52,111.2542073542
포항시 남구,2024-03-25 00:00:52,94.6263323332
포항시 북구,2024-03-25 00:00:52,92.8982140231
경주시,2024-03-25 00:00:52,98.3449530387
김천시,2024-03-25 00:00:52,102.0044727046
안동시,2024-03-25 00:00:52,103.2480989573
구미시,2024-03-25 00:00:52,95.1041279539
영주시,2024-03-25 00:00:52,115.2286364858
영천시,2024-03-25 00:00:52,106.4938921863
상주시,2024-03-25 00:00:52,105.4073271368
문경시,2024-03-25 00:00:52,109.0673020104
경산시,2024-03-25 00:00:52,94.6499200697
의성군,2024-03-25 00:00:52,120.1512724604
영덕군,2024-03-25 00:00:52,106.5212017333
청도군,2024-03-25 00:00:52,114.0219762435
고령군,2024-03-25 00:00:52,101.4188252732
성주군,2024-03-25 00:00:52,97.184904869
칠곡군,2024-03-25 00:00:52,101.431753108
예천군,2024-03-25 00:00:52,92.6452883866
봉화군,2024-03-25 00:00:52,98.7935640194
창원시 의창구,2024-03-25 00:00:52,95.1359664069
창원시 성산구,2024-03-25 00:00:52,90.9316405535
창원시 마산합포구,2024-03-25 00:00:52,98.4295599409
창원시 마산회원구,2024-03-25 00:00:52,100.7892331397
창원시 진해구,2024-03-25 00:00:52,99.0568122386
진주시,2024-03-25 00:00:52,101.0856113795
통영시,2024-03-25 00:00:52,99.6363201988
사천시,2024-03-25 00:00:52,101.5370181703
김해시,2024-03-25 00:00:52,91.1748499614
밀양시,2024-03-25 00:00:52,105.3446832993
거제시,2024-03-25 00:00:52,88.9919488543
양산시,2024-03-25 00:00:52,94.1007963264
의령군,2024-03-25 00:00:52,120.0460031924
함안군,2024-03-25 00:00:52,102.6053199882
창녕군,2024-03-25 00:00:52,101.5621641152
경남 고성군,2024-03-25 00:00:52,105.0554023557
남해군,2024-03-25 00:00:52,100.9026504274
하동군,2024-03-25 00:00:52,104.0318345395
산청군,2024-03-25 00:00:52,105.1035360037
함양군,2024-03-25 00:00:52,104.6614168287
거창군,2024-03-25 00:00:52,100.3175012676
합천군,2024-03-25 00:00:52,114.5022106356
제주시,2024-03-25 00:00:52,97.9911812427
서귀포시,2024-03-25 00:00:52,102.5740084055
춘천시,2024-03-25 00:00:52,104.1207337892
원주시,2024-03-25 00:00:52,98.6253929315
강릉시,2024-03-25 00:00:52,102.1703025143
동해시,2024-03-25 00:00:52,110.8395731712
태백시,2024-03-25 00:00:52,103.949172015
속초시,2024-03-25 00:00:52,102.5333642035
삼척시,2024-03-25 00:00:52,107.0867980843
홍천군,2024-03-25 00:00:52,105.2856176947
횡성군,2024-03-25 00:00:52,115.1419108987
영월군,2024-03-25 00:00:52,102.1638705485
평창군,2024-03-25 00:00:52,109.4988114932
정선군,2024-03-25 00:00:52,102.8100733392
철원군,2024-03-25 00:00:52,102.1841984869
화천군,2024-03-25 00:00:52,107.2629877686
양구군,2024-03-25 00:00:52,106.6874606339
인제군,2024-03-25 00:00:52,105.453650276
 고성군,2024-03-25 00:00:52,110.0642079146
양양군,2024-03-25 00:00:52,114.7090361069
전주시 완산구,2024-03-25 00:00:52,99.2954110796
전주시 덕진구,2024-03-25 00:00:52,99.9023511372
군산시,2024-03-25 00:00:52,95.4294970959
익산시,2024-03-25 00:00:52,95.7552923626
정읍시,2024-03-25 00:00:52,107.587051897
남원시,2024-03-25 00:00:52,105.4147266557
김제시,2024-03-25 00:00:52,105.2054379097
완주군,2024-03-25 00:00:52,98.305411899
무주군,2024-03-25 00:00:52,97.0035592389
임실군,2024-03-25 00:00:52,104.5407149244
순창군,2024-03-25 00:00:52,98.7866488103
고창군,2024-03-25 00:00:52,117.3558324152
부안군,2024-03-25 00:00:52,112.1042663178
종로구,2024-04-01 00:00:52,97.6740906856
서울 중구,2024-04-01 00:00:52,92.7737922739
용산구,2024-04-01 00:00:52,99.2849433902
성동구,2024-04-01 00:00:52,91.4454180618
광진구,2024-04-01 00:00:52,93.8917468777
동대문구,2024-04-01 00:00:52,86.5348434677
중랑구,2024-04-01 00:00:52,88.4794862997
성북구,2024-04-01 00:00:52,85.5252303287
강북구,2024-04-01 00:00:52,87.6555095702
도봉구,2024-04-01 00:00:52,81.6924254648
노원구,2024-04-01 00:00:52,83.2276593478
은평구,2024-04-01 00:00:52,90.1060610397
서대문구,2024-04-01 00:00:52,88.8280617438
마포구,2024-04-01 00:00:52,93.0765425121
양천구,2024-04-01 00:00:52,94.4441662775
서울 강서구,2024-04-01 00:00:52,89.1943546031
구로구,2024-04-01 00:00:52,87.3020764024
금천구,2024-04-01 00:00:52,90.3183293613
영등포구,2024-04-01 00:00:52,93.3867630082
동작구,2024-04-01 00:00:52,90.3730039111
관악구,2024-04-01 00:00:52,88.0199045806
서초구,2024-04-01 00:00:52,96.0383744672
강남구,2024-04-01 00:00:52,97.0329535532
송파구,2024-04-01 00:00:52,93.1972298773
강동구,2024-04-01 00:00:52,90.1300590918
부산 중구,2024-04-01 00:00:52,100.2661557401
부산 서구,2024-04-01 00:00:52,95.0756266287
부산 동구,2024-04-01 00:00:52,87.8324417556
영도구,2024-04-01 00:00:52,89.5856019839
부산진구,2024-04-01 00:00:52,87.8786754754
동래구,2024-04-01 00:00:52,89.6107681719
부산 남구,2024-04-01 00:00:52,88.0315356712
부산 북구,2024-04-01 00:00:52,91.8125365809
해운대구,2024-04-01 00:00:52,83.568487516
사하구,2024-04-01 00:00:52,93.7436802816
금정구,2024-04-01 00:00:52,91.1464352243
부산 강서구,2024-04-01 00:00:52,86.8885252204
연제구,2024-04-01 00:00:52,87.2004167447
수영구,2024-04-01 00:00:52,85.9247870003
사상구,2024-04-01 00:00:52,94.8521831835
기장군,2024-04-01 00:00:52,89.7068975028
대구 중구,2024-04-01 00:00:52,82.9905089462
대구 동구,2024-04-01 00:00:52,87.11826577
대구 서구,2024-04-01 00:00:52,81.0709991086
대구 남구,2024-04-01 00:00:52,82.8212264016
대구 북구,2024-04-01 00:00:52,88.5586851527
수성구,2024-04-01 00:00:52,82.2685973216
달서구,2024-04-01 00:00:52,77.9861091148
달성군,2024-04-01 00:00:52,86.2152403393
인천 중구,2024-04-01 00:00:52,88.4832474317
인천 동구,2024-04-01 00:00:52,89.4066408049
미추홀구,2024-04-01 00:00:52,90.4419594582
연수구,2024-04-01 00:00:52,79.708240606
남동구,2024-04-01 00:00:52,83.6746080378
부평구,2024-04-01 00:00:52,80.8095287384
계양구,2024-04-01 00:00:52,85.6051723468
인천 서구,2024-04-01 00:00:52,85.7487231229
강화군,2024-04-01 00:00:52,105.6038330609
광주 동구,2024-04-01 00:00:52,92.5474322768
광주 서구,2024-04-01 00:00:52,94.9746592263
광주 남구,2024-04-01 00:00:52,94.92240673
광주 북구,2024-04-01 00:00:52,95.6573795879
광산구,2024-04-01 00:00:52,93.1363542144
대전 동구,2024-04-01 00:00:52,93.6386500547
대전 중구,2024-04-01 00:00:52,90.4391450274
대전 서구,2024-04-01 00:00:52,85.7395816323
유성구,2024-04-01 00:00:52,84.484260139
대덕구,2024-04-01 00:00:52,90.2391541035
울산 중구,2024-04-01 00:00:52,91.5639473646
울산 남구,2024-04-01 00:00:52,91.2633340324
울산 동구,2024-04-01 00:00:52,85.7686260755
울산 북구,2024-04-01 00:00:52,91.57681443
울주군,2024-04-01 00:00:52,93.6223341775
세종특별자치시,2024-04-01 00:00:52,83.3694026867
수원시 장안구,2024-04-01 00:00:52,81.0742364016
수원시 권선구,2024-04-01 00:00:52,85.532780922
수원시 팔달구,2024-04-01 00:00:52,87.7036122961
수원시 영통구,2024-04-01 00:00:52,82.2861215262
성남시 수정구,2024-04-01 00:00:52,88.6800241445
성남시 중원구,2024-04-01 00:00:52,82.8542256527
성남시 분당구,2024-04-01 00:00:52,93.2434065225
의정부시,2024-04-01 00:00:52,82.3187560444
안양시 만안구,2024-04-01 00:00:52,89.3032067857
안양시 동안구,2024-04-01 00:00:52,82.742903117
부천시,2024-04-01 00:00:52,89.207273883
부천시 원미구,2024-04-01 00:00:52,89.1307351292
부천시 소사구,2024-04-01 00:00:52,89.3723180387
부천시 오정구,2024-04-01 00:00:52,89.1610032089
광명시,2024-04-01 00:00:52,81.9865147605
평택시,2024-04-01 00:00:52,94.136894005
동두천시,2024-04-01 00:00:52,81.3557114049
안산시 상록구,2024-04-01 00:00:52,88.124042013
안산시 단원구,2024-04-01 00:00:52,87.4199291722
고양시 덕양구,2024-04-01 00:00:52,83.0822404819
고양시 일산동구,2024-04-01 00:00:52,84.7012751305
고양시 일산서구,2024-04-01 00:00:52,84.3006220165
과천시,2024-04-01 00:00:52,94.0587365076
구리시,2024-04-01 00:00:52,90.9920869632
남양주시,2024-04-01 00:00:52,84.0349237721
오산시,2024-04-01 00:00:52,81.5603157647
시흥시,2024-04-01 00:00:52,87.1667639873
군포시,2024-04-01 00:00:52,80.440269275
의왕시,2024-04-01 00:00:52,81.8640052526
하남시,2024-04-01 00:00:52,88.9102252449
용인시 처인구,2024-04-01 00:00:52,93.2080153655
용인시 기흥구,2024-04-01 00:00:52,85.8643227569
용인시 수지구,2024-04-01 00:00:52,85.9696006864
파주시,2024-04-01 00:00:52,89.3785110878
이천시,2024-04-01 00:00:52,99.1578768843
안성시,2024-04-01 00:00:52,92.1959619714
김포시,2024-04-01 00:00:52,84.9950044383
화성시,2024-04-01 00:00:52,82.313758145
광주시,2024-04-01 00:00:52,87.1223134131
양주시,2024-04-01 00:00:52,81.7788899176
포천시,2024-04-01 00:00:52,93.3577968892
여주시,2024-04-01 00:00:52,100.3072252674
연천군,2024-04-01 00:00:52,103.365171506
가평군,2024-04-01 00:00:52,97.3043753456
양평군,2024-04-01 00:00:52,94.505632888
청주시 상당구,2024-04-01 00:00:52,96.1528373153
청주시 서원구,2024-04-01 00:00:52,93.9568723342
청주시 흥덕구,2024-04-01 00:00:52,93.8912693376
청주시 청원구,2024-04-01 00:00:52,97.5437718655
충주시,2024-04-01 00:00:52,99.2459308309
제천시,2024-04-01 00:00:52,102.9000163437
보은군,2024-04-01 00:00:52,103.660542563
옥천군,2024-04-01 00:00:52,109.1790951578
영동군,2024-04-01 00:00:52,101.7374853909
증평군,2024-04-01 00:00:52,144.1845105211
진천군,2024-04-01 00:00:52,94.1389460356
괴산군,2024-04-01 00:00:52,102.5246913146
음성군,2024-04-01 00:00:52,99.3553318101
단양군,2024-04-01 00:00:52,107.296254793
천안시 동남구,2024-04-01 00:00:52,94.1854204131
천안시 서북구,2024-04-01 00:00:52,93.4775764907
공주시,2024-04-01 00:00:52,95.5936771061
보령시,2024-04-01 00:00:52,103.2809559571
아산시,2024-04-01 00:00:52,92.7435882723
서산시,2024-04-01 00:00:52,97.962880399
논산시,2024-04-01 00:00:52,108.2921573361
계룡시,2024-04-01 00:00:52,84.0455667636
당진시,2024-04-01 00:00:52,93.1158137285
금산군,2024-04-01 00:00:52,93.1118457563
부여군,2024-04-01 00:00:52,110.6290687073
서천군,2024-04-01 00:00:52,99.0725666789
청양군,2024-04-01 00:00:52,100.446414
홍성군,2024-04-01 00:00:52,85.5937284274
예산군,2024-04-01 00:00:52,101.9180668364
태안군,2024-04-01 00:00:52,105.3374639887
목포시,2024-04-01 00:00:52,99.9865531565
여수시,2024-04-01 00:00:52,89.55968558
순천시,2024-04-01 00:00:52,92.951366717
나주시,2024-04-01 00:00:52,88.9533475298
광양시,2024-04-01 00:00:52,90.7183635918
담양군,2024-04-01 00:00:52,101.6440451042
곡성군,2024-04-01 00:00:52,95.0766494282
구례군,2024-04-01 00:00:52,94.0787074437
고흥군,2024-04-01 00:00:52,105.7870850828
보성군,2024-04-01 00:00:52,114.2560244881
화순군,2024-04-01 00:00:52,105.8313777531
장흥군,2024-04-01 00:00:52,101.8001551847
강진군,2024-04-01 00:00:52,104.8183755712
해남군,2024-04-01 00:00:52,110.9594591816
영암군,2024-04-01 00:00:52,102.6275256994
무안군,2024-04-01 00:00:52,94.358438426
함평군,2024-04-01 00:00:52,100.8521368996
영광군,2024-04-01 00:00:52,100.7960454168
장성군,2024-04-01 00:00:52,103.1021733914
완도군,2024-04-01 00:00:52,106.0202537043
진도군,2024-04-01 00:00:52,111.2542073542
포항시 남구,2024-04-01 00:00:52,94.6195438669
포항시 북구,2024-04-01 00:00:52,92.850548767
경주시,2024-04-01 00:00:52,98.288464401
김천시,2024-04-01 00:00:52,102.0627951849
안동시,2024-04-01 00:00:52,103.506596936
구미시,2024-04-01 00:00:52,95.0367456018
영주시,2024-04-01 00:00:52,115.3285760429
영천시,2024-04-01 00:00:52,106.5358648858
상주시,2024-04-01 00:00:52,105.9770973632
문경시,2024-04-01 00:00:52,109.106680025
경산시,2024-04-01 00:00:52,94.4655344407
의성군,2024-04-01 00:00:52,120.1512724604
영덕군,2024-04-01 00:00:52,106.5212017333
청도군,2024-04-01 00:00:52,114.0219762435
고령군,2024-04-01 00:00:52,99.8223317536
성주군,2024-04-01 00:00:52,96.5288887132
칠곡군,2024-04-01 00:00:52,101.431753108
예천군,2024-04-01 00:00:52,92.8373940028
봉화군,2024-04-01 00:00:52,98.7935640194
창원시 의창구,2024-04-01 00:00:52,95.1157957123
창원시 성산구,2024-04-01 00:00:52,90.8785118688
창원시 마산합포구,2024-04-01 00:00:52,98.4135448939
창원시 마산회원구,2024-04-01 00:00:52,100.7151571761
창원시 진해구,2024-04-01 00:00:52,99.0414457191
진주시,2024-04-01 00:00:52,101.0820339123
통영시,2024-04-01 00:00:52,99.4994568083
사천시,2024-04-01 00:00:52,101.4433156889
김해시,2024-04-01 00:00:52,90.9376791114
밀양시,2024-04-01 00:00:52,105.478528038
거제시,2024-04-01 00:00:52,87.8046850491
양산시,2024-04-01 00:00:52,93.9913648971
의령군,2024-04-01 00:00:52,120.0460031924
함안군,2024-04-01 00:00:52,102.6053199882
창녕군,2024-04-01 00:00:52,101.5621641152
경남 고성군,2024-04-01 00:00:52,105.0554023557
남해군,2024-04-01 00:00:52,100.9026504274
하동군,2024-04-01 00:00:52,104.0318345395
산청군,2024-04-01 00:00:52,105.1035360037
함양군,2024-04-01 00:00:52,104.6614168287
거창군,2024-04-01 00:00:52,99.7527628291
합천군,2024-04-01 00:00:52,114.5022106356
제주시,2024-04-01 00:00:52,97.974846011
서귀포시,2024-04-01 00:00:52,102.4416914574
춘천시,2024-04-01 00:00:52,104.3642417084
원주시,2024-04-01 00:00:52,98.5807532116
강릉시,2024-04-01 00:00:52,102.022076876
동해시,2024-04-01 00:00:52,110.8624992019
태백시,2024-04-01 00:00:52,103.949172015
속초시,2024-04-01 00:00:52,102.3321882584
삼척시,2024-04-01 00:00:52,107.0550529635
홍천군,2024-04-01 00:00:52,105.0563855174
횡성군,2024-04-01 00:00:52,115.1419108987
영월군,2024-04-01 00:00:52,102.1638705485
평창군,2024-04-01 00:00:52,109.6639993616
정선군,2024-04-01 00:00:52,102.8100733392
철원군,2024-04-01 00:00:52,101.9099094398
화천군,2024-04-01 00:00:52,107.2629877686
양구군,2024-04-01 00:00:52,107.948199491
인제군,2024-04-01 00:00:52,105.453650276
 고성군,2024-04-01 00:00:52,110.0642079146
양양군,2024-04-01 00:00:52,114.7090361069
전주시 완산구,2024-04-01 00:00:52,99.3460201517
전주시 덕진구,2024-04-01 00:00:52,99.91590989
군산시,2024-04-01 00:00:52,95.3574931625
익산시,2024-04-01 00:00:52,95.5972223184
정읍시,2024-04-01 00:00:52,107.587051897
남원시,2024-04-01 00:00:52,105.5646693796
김제시,2024-04-01 00:00:52,105.2056595286
완주군,2024-04-01 00:00:52,98.3582826184
무주군,2024-04-01 00:00:52,97.0035592389
임실군,2024-04-01 00:00:52,104.5407149244
순창군,2024-04-01 00:00:52,98.7866488103
고창군,2024-04-01 00:00:52,117.3558324152
부안군,2024-04-01 00:00:52,112.1966769791
종로구,2024-04-08 00:00:52,97.6740906856
서울 중구,2024-04-08 00:00:52,92.7763590082
용산구,2024-04-08 00:00:52,99.3088550306
성동구,2024-04-08 00:00:52,91.4959560966
광진구,2024-04-08 00:00:52,93.8909951537
동대문구,2024-04-08 00:00:52,86.5310027547
중랑구,2024-04-08 00:00:52,88.2916709363
성북구,2024-04-08 00:00:52,85.5034047992
강북구,2024-04-08 00:00:52,87.6316531149
도봉구,2024-04-08 00:00:52,81.6320203411
노원구,2024-04-08 00:00:52,83.2086516722
은평구,2024-04-08 00:00:52,90.0944596734
서대문구,2024-04-08 00:00:52,88.8247672022
마포구,2024-04-08 00:00:52,93.1043693779
양천구,2024-04-08 00:00:52,94.4392482683
서울 강서구,2024-04-08 00:00:52,89.1650246465
구로구,2024-04-08 00:00:52,87.2647488336
금천구,2024-04-08 00:00:52,90.2215431137
영등포구,2024-04-08 00:00:52,93.3548597065
동작구,2024-04-08 00:00:52,90.3569166557
관악구,2024-04-08 00:00:52,87.9886053487
서초구,2024-04-08 00:00:52,96.0393482406
강남구,2024-04-08 00:00:52,97.0501649641
송파구,2024-04-08 00:00:52,93.1869128859
강동구,2024-04-08 00:00:52,90.1176969269
부산 중구,2024-04-08 00:00:52,100.2661557401
부산 서구,2024-04-08 00:00:52,95.0472253739
부산 동구,2024-04-08 00:00:52,87.7079239399
영도구,2024-04-08 00:00:52,89.5744103753
부산진구,2024-04-08 00:00:52,87.7836888908
동래구,2024-04-08 00:00:52,89.5439667589
부산 남구,2024-04-08 00:00:52,88.0272924259
부산 북구,2024-04-08 00:00:52,91.7758085053
해운대구,2024-04-08 00:00:52,83.4675809704
사하구,2024-04-08 00:00:52,93.7296440337
금정구,2024-04-08 00:00:52,91.066371656
부산 강서구,2024-04-08 00:00:52,86.8012003976
연제구,2024-04-08 00:00:52,87.0869489809
수영구,2024-04-08 00:00:52,85.8215147733
사상구,2024-04-08 00:00:52,94.8297323462
기장군,2024-04-08 00:00:52,89.6613122445
대구 중구,2024-04-08 00:00:52,82.9459170106
대구 동구,2024-04-08 00:00:52,86.9850818895
대구 서구,2024-04-08 00:00:52,80.853498706
대구 남구,2024-04-08 00:00:52,82.5291373919
대구 북구,2024-04-08 00:00:52,88.5147448152
수성구,2024-04-08 00:00:52,82.2272565755
달서구,2024-04-08 00:00:52,77.9447494743
달성군,2024-04-08 00:00:52,86.0809816986
인천 중구,2024-04-08 00:00:52,88.5946813328
인천 동구,2024-04-08 00:00:52,89.3704335718
미추홀구,2024-04-08 00:00:52,90.3795916947
연수구,2024-04-08 00:00:52,79.7040380517
남동구,2024-04-08 00:00:52,83.7241793227
부평구,2024-04-08 00:00:52,80.7541135911
계양구,2024-04-08 00:00:52,85.4714977026
인천 서구,2024-04-08 00:00:52,85.7511228101
강화군,2024-04-08 00:00:52,105.6671441877
광주 동구,2024-04-08 00:00:52,92.50999081
광주 서구,2024-04-08 00:00:52,94.929837382
광주 남구,2024-04-08 00:00:52,94.760696928
광주 북구,2024-04-08 00:00:52,95.644237181
광산구,2024-04-08 00:00:52,93.074235352
대전 동구,2024-04-08 00:00:52,93.6197627215
대전 중구,2024-04-08 00:00:52,90.2841226128
대전 서구,2024-04-08 00:00:52,85.7312238942
유성구,2024-04-08 00:00:52,84.4630828634
대덕구,2024-04-08 00:00:52,90.2168585537
울산 중구,2024-04-08 00:00:52,91.5695480634
울산 남구,2024-04-08 00:00:52,91.2344896173
울산 동구,2024-04-08 00:00:52,85.7414867627
울산 북구,2024-04-08 00:00:52,91.5384076335
울주군,2024-04-08 00:00:52,93.5975150897
세종특별자치시,2024-04-08 00:00:52,83.346352028
수원시 장안구,2024-04-08 00:00:52,81.0815280901
수원시 권선구,2024-04-08 00:00:52,85.5131270124
수원시 팔달구,2024-04-08 00:00:52,87.6845519893
수원시 영통구,2024-04-08 00:00:52,82.2987347756
성남시 수정구,2024-04-08 00:00:52,88.6929803991
성남시 중원구,2024-04-08 00:00:52,82.7829700488
성남시 분당구,2024-04-08 00:00:52,93.2478482578
의정부시,2024-04-08 00:00:52,82.2937371795
안양시 만안구,2024-04-08 00:00:52,89.2071232514
안양시 동안구,2024-04-08 00:00:52,82.6678861243
부천시,2024-04-08 00:00:52,89.186390159
부천시 원미구,2024-04-08 00:00:52,89.11259875
부천시 소사구,2024-04-08 00:00:52,89.3463420121
부천시 오정구,2024-04-08 00:00:52,89.1398883418
광명시,2024-04-08 00:00:52,81.9866074353
평택시,2024-04-08 00:00:52,94.1018756219
동두천시,2024-04-08 00:00:52,80.8882363679
안산시 상록구,2024-04-08 00:00:52,88.0959310717
안산시 단원구,2024-04-08 00:00:52,87.4084861338
고양시 덕양구,2024-04-08 00:00:52,83.0796577754
고양시 일산동구,2024-04-08 00:00:52,84.6748680242
고양시 일산서구,2024-04-08 00:00:52,84.2531522573
과천시,2024-04-08 00:00:52,94.0911735325
구리시,2024-04-08 00:00:52,90.9971214346
남양주시,2024-04-08 00:00:52,84.0096751264
오산시,2024-04-08 00:00:52,81.5370635095
시흥시,2024-04-08 00:00:52,87.1333795134
군포시,2024-04-08 00:00:52,80.3787535963
의왕시,2024-04-08 00:00:52,81.8619473142
하남시,2024-04-08 00:00:52,88.9327227548
용인시 처인구,2024-04-08 00:00:52,93.1892353299
용인시 기흥구,2024-04-08 00:00:52,85.8437946486
용인시 수지구,2024-04-08 00:00:52,85.9703090603
파주시,2024-04-08 00:00:52,89.3360344154
이천시,2024-04-08 00:00:52,99.1044793649
안성시,2024-04-08 00:00:52,92.1735750151
김포시,2024-04-08 00:00:52,85.0092101576
화성시,2024-04-08 00:00:52,82.3416543058
광주시,2024-04-08 00:00:52,87.1117595918
양주시,2024-04-08 00:00:52,81.78394531
포천시,2024-04-08 00:00:52,93.2836306746
여주시,2024-04-08 00:00:52,100.3371533144
연천군,2024-04-08 00:00:52,103.365171506
가평군,2024-04-08 00:00:52,97.1942870947
양평군,2024-04-08 00:00:52,94.134895538
청주시 상당구,2024-04-08 00:00:52,96.126119108
청주시 서원구,2024-04-08 00:00:52,93.953129239
청주시 흥덕구,2024-04-08 00:00:52,93.8743195906
청주시 청원구,2024-04-08 00:00:52,97.5281628183
충주시,2024-04-08 00:00:52,99.2459308309
제천시,2024-04-08 00:00:52,102.9850562155
보은군,2024-04-08 00:00:52,103.660542563
옥천군,2024-04-08 00:00:52,109.521065727
영동군,2024-04-08 00:00:52,101.7374853909
증평군,2024-04-08 00:00:52,144.1845105211
진천군,2024-04-08 00:00:52,94.1389460356
괴산군,2024-04-08 00:00:52,102.5246913146
음성군,2024-04-08 00:00:52,99.112015242
단양군,2024-04-08 00:00:52,107.296254793
천안시 동남구,2024-04-08 00:00:52,94.2183650589
천안시 서북구,2024-04-08 00:00:52,93.4739439187
공주시,2024-04-08 00:00:52,95.6769848983
보령시,2024-04-08 00:00:52,103.3373578442
아산시,2024-04-08 00:00:52,92.7276729627
서산시,2024-04-08 00:00:52,97.9566585572
논산시,2024-04-08 00:00:52,108.2921573361
계룡시,2024-04-08 00:00:52,84.0584897156
당진시,2024-04-08 00:00:52,93.1110047163
금산군,2024-04-08 00:00:52,93.1118457563
부여군,2024-04-08 00:00:52,110.6290687073
서천군,2024-04-08 00:00:52,99.0725666789
청양군,2024-04-08 00:00:52,100.446414
홍성군,2024-04-08 00:00:52,85.5067994228
예산군,2024-04-08 00:00:52,101.9180668364
태안군,2024-04-08 00:00:52,105.3374639887
목포시,2024-04-08 00:00:52,99.8528539424
여수시,2024-04-08 00:00:52,89.55968558
순천시,2024-04-08 00:00:52,92.9302481644
나주시,2024-04-08 00:00:52,88.9533475298
광양시,2024-04-08 00:00:52,90.7441648348
담양군,2024-04-08 00:00:52,101.6440451042
곡성군,2024-04-08 00:00:52,95.0766494282
구례군,2024-04-08 00:00:52,94.0787074437
고흥군,2024-04-08 00:00:52,105.7870850828
보성군,2024-04-08 00:00:52,114.2560244881
화순군,2024-04-08 00:00:52,105.8313777531
장흥군,2024-04-08 00:00:52,101.8001551847
강진군,2024-04-08 00:00:52,104.8183755712
해남군,2024-04-08 00:00:52,110.9594591816
영암군,2024-04-08 00:00:52,102.6275256994
무안군,2024-04-08 00:00:52,94.3316679334
함평군,2024-04-08 00:00:52,100.8521368996
영광군,2024-04-08 00:00:52,100.7960454168
장성군,2024-04-08 00:00:52,103.1021733914
완도군,2024-04-08 00:00:52,106.0202537043
진도군,2024-04-08 00:00:52,111.2542073542
포항시 남구,2024-04-08 00:00:52,94.559425917
포항시 북구,2024-04-08 00:00:52,92.7916903411
경주시,2024-04-08 00:00:52,98.3135455682
김천시,2024-04-08 00:00:52,102.09584453
안동시,2024-04-08 00:00:52,103.5751364707
구미시,2024-04-08 00:00:52,95.0040432384
영주시,2024-04-08 00:00:52,115.6690504497
영천시,2024-04-08 00:00:52,106.5404255056
상주시,2024-04-08 00:00:52,106.1050726945
문경시,2024-04-08 00:00:52,109.106680025
경산시,2024-04-08 00:00:52,94.3759554216
의성군,2024-04-08 00:00:52,120.1512724604
영덕군,2024-04-08 00:00:52,106.5212017333
청도군,2024-04-08 00:00:52,114.0219762435
고령군,2024-04-08 00:00:52,100.429528811
성주군,2024-04-08 00:00:52,96.2228930586
칠곡군,2024-04-08 00:00:52,101.431753108
예천군,2024-04-08 00:00:52,93.0031002634
봉화군,2024-04-08 00:00:52,98.7935640194
